SNMP Parameters,icmp_AddrMaskReps,icmp_InAddrMasks,icmp_InDestUnreachs,icmp_InEchosReps,icmp_InEchos,icmp_InErrors,icmp_InMsgs,icmp_InParmProbs,icmp_InRedirects,icmp_InSrcQuenchs,icmp_InTimeExcds,icmp_InTimestampReps,icmp_InTimestamps,icmp_OutAddrMaskReps,icmp_OutAddrMasks,icmp_OutDestUnreachs,icmp_OutEchoReps,icmp_OutEchos,icmp_OutErrors,icmp_OutMsgs,icmp_OutParmProbs,icmp_OutRedirects,icmp_OutSrcQuenchs,icmp_OutTimeExcds,icmp_OutTimestampsReps,icmp_OutTimestamps,ip_DefaultTTL,ip_Forwarding,ip_ForwDatagrams,ip_FragCreates,ip_FragFails,ip_FragOKs,ip_InAddrErrors,ip_InDelivers,ip_InDiscard,ip_InHdrErrors,ip_InReceives,ip_InUnknownProtos,ip_OutDiscards,ip_OutNoRoutes,ip_OutRequests,ip_ReasmFails,ip_ReasmOKs,ip_ReasmReqds,ip_ReasmTimeout,ip_RoutingDiscards,tcp_ActiveOpens,tcp_AttemptFails,tcp_CurrEstablish,tcp_EstabResets,tcp_InErrs,tcp_InSegs,tcp_MaxConn,tcp_OutRsts,tcp_OutSegs,tcp_PassiveOpens,tcp_RetransSegs,tcp_RtoAlgorithm,tcp_RtoMax,tcp_RtoMin,udp_InDatagrams,udp_InErrors,udp_NoPorts,udp_OutDatagrams,ClassLabel
Label and Object Identifier,iso.3.6.1.2.1.5.13.0,iso.3.6.1.2.1.5.12.0,iso.3.6.1.2.1.5.3.0,iso.3.6.1.2.1.5.9.0,iso.3.6.1.2.1.5.8.0,iso.3.6.1.2.1.5.2.0,iso.3.6.1.2.1.5.1.0,iso.3.6.1.2.1.5.5.0,iso.3.6.1.2.1.5.7.0,iso.3.6.1.2.1.5.6.0,iso.3.6.1.2.1.5.4.0,iso.3.6.1.2.1.5.11.0,iso.3.6.1.2.1.5.10.0,iso.3.6.1.2.1.5.26.0,iso.3.6.1.2.1.5.25.0,iso.3.6.1.2.1.5.16.0,iso.3.6.1.2.1.5.22.0,iso.3.6.1.2.1.5.21.0,iso.3.6.1.2.1.5.15.0,iso.3.6.1.2.1.5.14.0,iso.3.6.1.2.1.5.18.0,iso.3.6.1.2.1.5.20.0,iso.3.6.1.2.1.5.19.0,iso.3.6.1.2.1.5.17.0,iso.3.6.1.2.1.5.24.0,iso.3.6.1.2.1.5.23.0,iso.3.6.1.2.1.4.2.0,iso.3.6.1.2.1.4.1.0,iso.3.6.1.2.1.4.6.0,iso.3.6.1.2.1.4.19.0,iso.3.6.1.2.1.4.18.0,iso.3.6.1.2.1.4.17.0,iso.3.6.1.2.1.4.5.0,iso.3.6.1.2.1.4.9.0,iso.3.6.1.2.1.4.8.0,iso.3.6.1.2.1.4.4.0,iso.3.6.1.2.1.4.3.0 ,iso.3.6.1.2.1.4.7.0,iso.3.6.1.2.1.4.11.0,iso.3.6.1.2.1.4.12.0,iso.3.6.1.2.1.4.10.0,iso.3.6.1.2.1.4.16.0,iso.3.6.1.2.1.4.15.0,iso.3.6.1.2.1.4.14.0,iso.3.6.1.2.1.4.13.0,iso.3.6.1.2.1.4.23.0,iso.3.6.1.2.1.6.5.0,iso.3.6.1.2.1.6.7.0,iso.3.6.1.2.1.6.9.0,iso.3.6.1.2.1.6.8.0,iso.3.6.1.2.1.6.14.0,iso.3.6.1.2.1.6.10.0,iso.3.6.1.2.1.6.4.0,iso.3.6.1.2.1.6.15.0,iso.3.6.1.2.1.6.11.0,iso.3.6.1.2.1.6.6.0,iso.3.6.1.2.1.6.12.0,iso.3.6.1.2.1.6.1.0,iso.3.6.1.2.1.6.3.0,iso.3.6.1.2.1.6.2.0,iso.3.6.1.2.1.7.1.0,iso.3.6.1.2.1.7.3.0,iso.3.6.1.2.1.7.2.0,iso.3.6.1.2.1.7.4.0,Category
Mon Jul 31 20:55:30 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,45644,0,0,45646,0,0,0,45640,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,45437,0,1,45438,LAND_Normal
Mon Jul 31 20:56:06 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,45940,0,0,45942,0,0,0,45936,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,45733,0,1,45734,LAND_Normal
Mon Jul 31 20:56:43 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,46236,0,0,46238,0,0,0,46232,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,46029,0,1,46030,LAND_Normal
Mon Jul 31 20:57:17 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,46532,0,0,46534,0,0,0,46528,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,46325,0,1,46326,LAND_Normal
Mon Jul 31 20:57:55 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,46828,0,0,46830,0,0,0,46824,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,46621,0,1,46622,LAND_Normal
Mon Jul 31 20:58:29 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,47124,0,0,47126,0,0,0,47120,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,46917,0,1,46918,LAND_Normal
Mon Jul 31 20:59:08 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,47420,0,0,47422,0,0,0,47416,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,47213,0,1,47214,LAND_Normal
Mon Jul 31 20:59:40 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,47716,0,0,47718,0,0,0,47712,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,47509,0,1,47510,LAND_Normal
Mon Jul 31 21:00:21 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,48012,0,0,48014,0,0,0,48008,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,47805,0,1,47806,LAND_Normal
Mon Jul 31 21:00:52 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,48308,0,0,48310,0,0,0,48304,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,48101,0,1,48102,LAND_Normal
Mon Jul 31 21:01:34 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,48604,0,0,48606,0,0,0,48600,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,48397,0,1,48398,LAND_Normal
Mon Jul 31 21:02:04 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,48900,0,0,48902,0,0,0,48896,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,48693,0,1,48694,LAND_Normal
Mon Jul 31 21:02:46 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,49196,0,0,49198,0,0,0,49192,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,48989,0,1,48990,LAND_Normal
Mon Jul 31 21:03:16 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,49492,0,0,49494,0,0,0,49488,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,49285,0,1,49286,LAND_Normal
Mon Jul 31 21:03:57 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,49788,0,0,49790,0,0,0,49784,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,49581,0,1,49582,LAND_Normal
Mon Jul 31 21:04:28 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,50084,0,0,50086,0,0,0,50080,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,49877,0,1,49878,LAND_Normal
Mon Jul 31 21:05:07 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,50380,0,0,50382,0,0,0,50376,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,50173,0,1,50174,LAND_Normal
Mon Jul 31 21:05:40 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2,0,0,0,0,2,50676,0,0,50678,0,0,0,50672,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,50469,0,1,50470,LAND_Normal
Mon Jul 31 21:06:18 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,50972,0,0,50974,0,0,0,50968,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,50765,0,1,50766,LAND_Normal
Mon Jul 31 21:06:52 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,51268,0,0,51270,0,0,0,51264,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,51061,0,1,51062,LAND_Normal
Mon Jul 31 21:07:30 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,51564,0,0,51566,0,0,0,51560,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,51357,0,1,51358,LAND_Normal
Mon Jul 31 21:08:04 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,51860,0,0,51862,0,0,0,51856,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,51653,0,1,51654,LAND_Normal
Mon Jul 31 21:08:40 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,52156,0,0,52158,0,0,0,52152,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,51949,0,1,51950,LAND_Normal
Mon Jul 31 21:09:16 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,52452,0,0,52454,0,0,0,52448,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,52245,0,1,52246,LAND_Normal
Mon Jul 31 21:09:52 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,52748,0,0,52750,0,0,0,52744,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,52541,0,1,52542,LAND_Normal
Mon Jul 31 21:10:29 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,53044,0,0,53046,0,0,0,53040,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,52837,0,1,52838,LAND_Normal
Mon Jul 31 21:11:03 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,53340,0,0,53342,0,0,0,53336,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,53133,0,1,53134,LAND_Normal
Mon Jul 31 21:11:41 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,53636,0,0,53638,0,0,0,53632,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,53429,0,1,53430,LAND_Normal
Mon Jul 31 21:12:14 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,53932,0,0,53934,0,0,0,53928,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,53725,0,1,53726,LAND_Normal
Mon Jul 31 21:12:54 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,54228,0,0,54230,0,0,0,54224,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,54021,0,1,54022,LAND_Normal
Mon Jul 31 21:13:26 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,54524,0,0,54526,0,0,0,54520,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,54317,0,1,54318,LAND_Normal
Mon Jul 31 21:14:07 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,54820,0,0,54822,0,0,0,54816,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,54613,0,1,54614,LAND_Normal
Mon Jul 31 21:14:38 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,55116,0,0,55118,0,0,0,55112,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,54909,0,1,54910,LAND_Normal
Mon Jul 31 21:15:20 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,55412,0,0,55414,0,0,0,55408,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,55205,0,1,55206,LAND_Normal
Mon Jul 31 21:15:49 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,55708,0,0,55710,0,0,0,55704,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,55501,0,1,55502,LAND_Normal
Mon Jul 31 21:16:31 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,56004,0,0,56006,0,0,0,56000,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,55797,0,1,55798,LAND_Normal
Mon Jul 31 21:17:01 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,56300,0,0,56302,0,0,0,56296,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,56093,0,1,56094,LAND_Normal
Mon Jul 31 21:17:42 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,56596,0,0,56598,0,0,0,56592,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,56389,0,1,56390,LAND_Normal
Mon Jul 31 21:18:14 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,56892,0,0,56894,0,0,0,56888,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,56685,0,1,56686,LAND_Normal
Mon Jul 31 21:18:53 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,57188,0,0,57190,0,0,0,57184,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,56981,0,1,56982,LAND_Normal
Mon Jul 31 21:19:26 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,57484,0,0,57486,0,0,0,57480,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,57277,0,1,57278,LAND_Normal
Mon Jul 31 21:20:04 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,57780,0,0,57782,0,0,0,57776,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,57573,0,1,57574,LAND_Normal
Mon Jul 31 21:20:38 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,58076,0,0,58078,0,0,0,58072,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,57869,0,1,57870,LAND_Normal
Mon Jul 31 21:21:15 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,58372,0,0,58374,0,0,0,58368,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,58165,0,1,58166,LAND_Normal
Mon Jul 31 21:21:50 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,58668,0,0,58670,0,0,0,58664,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,58461,0,1,58462,LAND_Normal
Mon Jul 31 21:22:26 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,58964,0,0,58966,0,0,0,58960,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,58757,0,1,58758,LAND_Normal
Mon Jul 31 21:23:03 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,59260,0,0,59262,0,0,0,59256,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,59053,0,1,59054,LAND_Normal
Mon Jul 31 21:23:37 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,59556,0,0,59558,0,0,0,59552,0,0,0,30,0,23,0,2,0,0,339,-1,0,335,2,0,1,120000,200,59349,0,1,59350,LAND_Normal
Mon Jul 31 21:24:15 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,59854,0,0,59856,0,0,0,59850,0,0,0,30,0,23,0,2,0,0,341,-1,0,337,2,0,1,120000,200,59645,0,1,59646,LAND_Normal
Mon Jul 31 21:24:49 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,64,2,0,0,0,0,2,60150,0,0,60152,0,0,0,60146,0,0,0,30,0,23,0,2,0,0,341,-1,0,337,2,0,1,120000,200,59941,0,1,59942,LAND_Normal
Mon Jul 31 21:25:28 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,60448,0,0,60450,0,0,0,60444,0,0,0,30,0,23,0,2,0,0,343,-1,0,339,2,0,1,120000,200,60237,0,1,60238,LAND_Normal
Mon Jul 31 21:26:00 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,60744,0,0,60746,0,0,0,60740,0,0,0,30,0,23,0,2,0,0,343,-1,0,339,2,0,1,120000,200,60533,0,1,60534,LAND_Normal
Mon Jul 31 21:26:41 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,61040,0,0,61042,0,0,0,61036,0,0,0,30,0,23,0,2,0,0,343,-1,0,339,2,0,1,120000,200,60829,0,1,60830,LAND_Normal
Mon Jul 31 21:27:12 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,61336,0,0,61338,0,0,0,61332,0,0,0,30,0,23,0,2,0,0,343,-1,0,339,2,0,1,120000,200,61125,0,1,61126,LAND_Normal
Mon Jul 31 21:27:53 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,61632,0,0,61634,0,0,0,61628,0,0,0,30,0,23,0,2,0,0,343,-1,0,339,2,0,1,120000,200,61421,0,1,61422,LAND_Normal
Mon Jul 31 21:28:24 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,61928,0,0,61930,0,0,0,61924,0,0,0,30,0,23,0,2,0,0,343,-1,0,339,2,0,1,120000,200,61717,0,1,61718,LAND_Normal
Mon Jul 31 21:29:06 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,62224,0,0,62226,0,0,0,62220,0,0,0,30,0,23,0,2,0,0,343,-1,0,339,2,0,1,120000,200,62013,0,1,62014,LAND_Normal
Mon Jul 31 21:29:35 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,62520,0,0,62522,0,0,0,62516,0,0,0,30,0,23,0,2,0,0,343,-1,0,339,2,0,1,120000,200,62309,0,1,62310,LAND_Normal
Mon Jul 31 21:30:17 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,62816,0,0,62818,0,0,0,62812,0,0,0,30,0,23,0,2,0,0,343,-1,0,339,2,0,1,120000,200,62605,0,1,62606,LAND_Normal
Mon Jul 31 21:30:48 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,63112,0,0,63114,0,0,0,63108,0,0,0,30,0,23,0,2,0,0,343,-1,0,339,2,0,1,120000,200,62901,0,1,62902,LAND_Normal
Mon Jul 31 21:31:28 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,63408,0,0,63410,0,0,0,63404,0,0,0,30,0,23,0,2,0,0,343,-1,0,339,2,0,1,120000,200,63197,0,1,63198,LAND_Normal
Mon Jul 31 21:32:00 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,63704,0,0,63706,0,0,0,63700,0,0,0,30,0,23,0,2,0,0,343,-1,0,339,2,0,1,120000,200,63493,0,1,63494,LAND_Normal
Mon Jul 31 21:32:39 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,64000,0,0,64002,0,0,0,63996,0,0,0,30,0,23,0,2,0,0,343,-1,0,339,2,0,1,120000,200,63789,0,1,63790,LAND_Normal
Mon Jul 31 21:33:12 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,64296,0,0,64298,0,0,0,64292,0,0,0,30,0,23,0,2,0,0,343,-1,0,339,2,0,1,120000,200,64085,0,1,64086,LAND_Normal
Mon Jul 31 21:33:50 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,64592,0,0,64594,0,0,0,64588,0,0,0,30,0,23,0,2,0,0,343,-1,0,339,2,0,1,120000,200,64381,0,1,64382,LAND_Normal
Mon Jul 31 21:34:24 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,64888,0,0,64890,0,0,0,64884,0,0,0,30,0,23,0,2,0,0,343,-1,0,339,2,0,1,120000,200,64677,0,1,64678,LAND_Normal
Mon Jul 31 21:35:01 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,65184,0,0,65186,0,0,0,65180,0,0,0,30,0,23,0,2,0,0,343,-1,0,339,2,0,1,120000,200,64973,0,1,64974,LAND_Normal
Mon Jul 31 21:35:36 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,65480,0,0,65482,0,0,0,65476,0,0,0,30,0,23,0,2,0,0,343,-1,0,339,2,0,1,120000,200,65269,0,1,65270,LAND_Normal
Mon Jul 31 21:36:12 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,65776,0,0,65778,0,0,0,65772,0,0,0,30,0,23,0,2,0,0,343,-1,0,339,2,0,1,120000,200,65565,0,1,65566,LAND_Normal
Mon Jul 31 21:36:49 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2,0,0,0,0,2,66072,0,0,66074,0,0,0,66068,0,0,0,30,0,23,0,2,0,0,343,-1,0,339,2,0,1,120000,200,65861,0,1,65862,LAND_Normal
Mon Jul 31 21:37:23 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,66368,0,0,66370,0,0,0,66364,0,0,0,30,0,23,0,2,0,0,343,-1,0,339,2,0,1,120000,200,66157,0,1,66158,LAND_Normal
Mon Jul 31 21:38:01 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,66664,0,0,66666,0,0,0,66660,0,0,0,30,0,23,0,2,0,0,343,-1,0,339,2,0,1,120000,200,66453,0,1,66454,LAND_Normal
Mon Jul 31 21:38:35 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,66960,0,0,66962,0,0,0,66956,0,0,0,30,0,23,0,2,0,0,343,-1,0,339,2,0,1,120000,200,66749,0,1,66750,LAND_Normal
